NOM_COM_RBD,COD_DEPE2,COD_ENSE2,NOM_PLAN_EST,NOM_SUBSECTOR,TIPO_SUBSECTOR,TOTAL_DOCENTES
QUELLÓN,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TALLER ECOLOGÍA Y DESARROLLO HUMANO,2,1
QUELLÓN,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TALLER HUERTO,2,2
QUELLÓN,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TALLER INGLÉS,2,1
QUELLÓN,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TALLER MUSICAL,2,1
QUELLÓN,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,37
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ARTES VISUALES,2,8
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),CIENCIAS NATURALES,2,8
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),EDUCACIÓN FÍSICA Y SALUD,2,5
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,10
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),IDIOMA EXTRANJERO (INGLÉS),2,2
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,1
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,5
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUAJE Y COMUNICACIÓN,2,8
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MATEMÁTICA,2,8
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MÚSICA,2,7
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ORIENTACIÓN,2,9
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),RELIGIÓN,2,4
QUELLÓN,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),TECNOLOGÍA,2,8
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ARTES VISUALES,2,8
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),CIENCIAS NATURALES,2,9
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),EDUCACIÓN FÍSICA Y SALUD,2,5
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,10
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),IDIOMA EXTRANJERO (INGLÉS),2,2
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,6
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUAJE Y COMUNICACIÓN,2,9
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MATEMÁTICA,2,10
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MÚSICA,2,7
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ORIENTACIÓN,2,11
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),RELIGIÓN,2,5
QUELLÓN,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),TECNOLOGÍA,2,10
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ARTES VISUALES,2,8
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),CIENCIAS NATURALES,2,7
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),EDUCACIÓN FÍSICA Y SALUD,2,6
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,7
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),IDIOMA EXTRANJERO (INGLÉS),2,4
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,1
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,6
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUAJE Y COMUNICACIÓN,2,8
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MATEMÁTICA,2,9
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MÚSICA,2,6
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ORIENTACIÓN,2,12
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),RELIGIÓN,2,7
QUELLÓN,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),TECNOLOGÍA,2,11
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,6
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES Y MÚSICA,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,5
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),DERECHOS HUMANOS,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,7
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,6
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO (INGLÉS),2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,5
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA INDÍGENA,2,5
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA INDÍGENA: MAPUZUGUN,2,2
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA MAPUCHE,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,5
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUAJE Y COMUNICACIÓN,2,2
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,6
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,7
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,11
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,3
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN CATÓLICA,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN EVANGÉLICA,2,2
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER COMPUTACIÓN,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER DE DANZAS FOLKLÓRICAS,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER DE MÚSICA,2,3
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER DEPORTES,2,2
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER ECOLOGÍA Y DESARROLLO HUMANO,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER HUERTO,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TALLER MUSICAL,2,1
QUELLÓN,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,10
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ARTES VISUALES,2,9
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),CIENCIAS NATURALES,2,7
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),EDUCACIÓN FÍSICA Y SALUD,2,8
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,8
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),IDIOMA EXTRANJERO: INGLÉS,2,8
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA INDÍGENA: MAPUZUGUN,2,8
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA Y LITERATURA,2,9
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MATEMÁTICA,2,11
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MÚSICA,2,8
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ORIENTACIÓN,2,16
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),RELIGIÓN,2,6
QUELLÓN,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),TECNOLOGÍA,2,10
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,ARTES VISUALES,2,5
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,ARTES VISUALES Y MÚSICA,2,2
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,CIENCIAS NATURALES,2,6
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,EDUCACIÓN FÍSICA Y SALUD,2,1
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,6
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,IDIOMA EXTRANJERO (INGLÉS),2,1
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,LENGUA INDÍGENA: MAPUZUGUN,2,8
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,LENGUA Y LITERATURA,2,1
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,LENGUAJE Y COMUNICACIÓN,2,5
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,MATEMÁTICA,2,5
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,MÚSICA,2,1
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,ORIENTACIÓN,2,8
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,RELIGIÓN,2,2
QUELLÓN,5,2,PLAN PROPIO 1073 1° A 8°,TECNOLOGÍA,2,3
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),CIENCIAS NATURALES,2,1
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),EDUCACIÓN MATEMÁTICA,2,1
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),ESTUDIOS SOCIALES,2,1
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),JARDINERÍA,5,1
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),LENGUA CASTELLANA Y COMUNICACIÓN,2,1
QUELLÓN,5,3,ED. BÁSICA ADULTOS CON OFICIO (DEC 584-2007 + 999-2009),MUEBLISTA,5,1
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,ARTES VISUALES,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,CIENCIAS NATURALES,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,1
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,1
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,LENGUAJE Y COMUNICACIÓN,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,MATEMÁTICA,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,MÚSICA,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,ORIENTACIÓN,2,2
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,RELIGIÓN,2,1
QUELLÓN,5,4,1° A 6° BÁSICO - DECRETO 83,TECNOLOGÍA,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ARTES VISUALES,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,CIENCIAS NATURALES,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,EDUCACIÓN FÍSICA Y SALUD,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,IDIOMA EXTRANJERO: INGLÉS,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,LENGUA Y LITERATURA,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MATEMÁTICA,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,MÚSICA,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,ORIENTACIÓN,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,RELIGIÓN,2,2
QUELLÓN,5,4,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016)  DECRETO 83,TECNOLOGÍA,2,2
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,5
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,9
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),DERECHOS HUMANOS,2,1
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,8
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,10
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,7
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,12
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,11
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,4
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,23
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN,2,6
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN EVANGÉLICA,2,1
QUELLÓN,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,6
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),"ARTES VISUALES, AUDIOVISUALES Y MULTIMEDIALES",2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA CELULAR Y MOLECULAR,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA CELULAR Y MOLECULAR,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA DE LOS ECOSISTEMAS,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,3,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DEL EJERCICIO FÍSICO Y DEPORTIVO,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DEL EJERCICIO FÍSICO Y DEPORTIVO,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,3
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),COMPRENSIÓN HISTÓRICA DEL PRESENTE,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),COMPRENSIÓN HISTÓRICA DEL PRESENTE,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CONSEJO DE CURSO,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),CREACIÓN Y COMPOSICIÓN MUSICAL,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),DISEÑO Y ARQUITECTURA,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),DISEÑO Y ARQUITECTURA,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),ECONOMÍA Y SOCIEDAD,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),ECONOMÍA Y SOCIEDAD,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,5
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,5
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),ESTÉTICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,3
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA POLÍTICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),FÍSICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),GEOMETRÍA 3D,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,4
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,3
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN MUSICAL,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN MUSICAL,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN Y CREACIÓN EN TEATRO,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,6
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,6
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),MÚSICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,4
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),PARTICIPACIÓN Y ARGUMENTACIÓN EN DEMOCRACIA,2,2
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),PARTICIPACIÓN Y ARGUMENTACIÓN EN DEMOCRACIA,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),PROBABILIDADES Y ESTADÍSTICA DESCRIPTIVA E INFERENCIAL,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),PROBABILIDADES Y ESTADÍSTICA DESCRIPTIVA E INFERENCIAL,3,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),QUÍMICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,4
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN CATÓLICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN EVANGÉLICA,2,1
QUELLÓN,5,5,3° Y 4° MEDIO HC Y TP (2019),TALLER DE LITERATURA,2,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),CIENCIAS NATURALES,2,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),CONSUMO Y CALIDAD DE VIDA,4,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),CONVIVENCIA SOCIAL,4,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),EDUCACIÓN ARTÍSTICA,3,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),EDUCACIÓN MATEMÁTICA,2,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),ESTUDIOS SOCIALES,2,2
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),IDIOMA EXTRANJERO (INGLÉS),2,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),INSERCIÓN LABORAL,4,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),LENGUA CASTELLANA Y COMUNICACIÓN,2,1
QUELLÓN,5,6,EDUCACIÓN MEDIA H-C Y T-P ADULTOS (DECRETO Nº 257/2009 ),TECNOLOGÍAS DE LA INFORMACIÓN Y DE LAS TELECOMUNICACIONES,4,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),AJUSTE DE MOTORES,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ALBAÑILERÍAS ESTRUCTURALES Y NO ESTRUCTURALES,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ALMACENAJE Y BODEGA DE ALIMENTOS E INSUMOS ALIMENTARIOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"ANÁLISIS DE MUESTRAS DE HORMIGÓN, SUELOS Y MATERIALES",2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),APLICACIONES INFORMÁTICAS PARA LA GESTIÓN ADMINISTRATIVA,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),APLICACIÓN DE CUIDADOS BÁSICOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ASEGURAMIENTO DE LA CALIDAD DE PROCESOS Y ALIMENTOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN DE CLIENTES,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN EN SERVICIOS DE URGENCIA Y PRIMEROS AUXILIOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CARPINTERÍA DE INSTALACIÓN DE FAENAS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,3
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),COCINA CHILENA,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CONTROL Y MANTENIMIENTO DE BODEGAS Y PAÑOLES,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CONTROL Y REGISTRO DE PROCESOS DE LA INDUSTRIA DE ALIMENTOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CORTE Y SOLDADURA EN CONSTRUCCIONES METÁLICAS,3,1
